Date,Open,High,Low,Close,Adj Close,Volume
1990-01-02,17.675621,18.467066,17.637934,18.391691,12.098239,1625522
1990-01-03,18.542442,18.881634,18.467066,18.843945,12.395733,3009587
1990-01-04,18.806257,19.183136,18.806257,18.919321,12.445318,4071931
1990-01-05,18.919321,18.919321,18.580130,18.580130,12.222187,1748241
1990-01-08,18.542442,18.768570,18.542442,18.655506,12.271775,1709435
1990-01-09,18.768570,18.957008,18.617819,18.806257,12.370933,1877924
1990-01-10,18.693193,18.730883,18.052500,18.467066,12.147816,1709435
1990-01-11,18.693193,18.768570,18.580130,18.617819,12.246981,1640447
1990-01-12,18.391691,18.391691,18.014812,18.127874,11.924691,2718380
1990-01-15,17.939436,18.127874,17.864059,18.127874,11.924691,1704460
1990-01-16,17.977123,18.467066,17.977123,18.391691,12.098239,1692188
1990-01-17,18.467066,18.768570,17.977123,18.052500,11.875108,1953214
1990-01-18,17.864059,18.278627,17.788685,17.864059,11.751149,2678248
1990-01-19,17.939436,17.939436,17.298742,17.298742,11.379272,2654699
1990-01-22,16.884174,16.921864,16.469608,16.544985,10.883451,5036764
1990-01-23,16.771111,16.808800,16.544985,16.582672,10.908245,2588696
1990-01-24,16.130417,16.884174,16.055040,16.808800,11.056992,2936951
1990-01-25,16.997238,17.110302,16.733423,16.808800,11.056992,1555539
1990-01-26,16.884174,17.034927,16.469608,16.733423,11.007411,1145925
1990-01-29,16.884174,17.336430,16.846487,17.072615,11.230534,2325349
1990-01-30,17.185678,17.185678,16.205793,16.431919,10.809074,2940600
1990-01-31,16.469608,16.808800,16.469608,16.469608,10.833870,2560504
1990-02-01,16.658049,16.959551,16.620359,16.846487,11.081780,1799981
1990-02-02,16.846487,16.921864,16.771111,16.808800,11.056992,1141945
1990-02-05,16.997238,17.223366,16.921864,17.147989,11.280117,1440449
1990-02-06,17.261053,17.411804,17.147989,17.261053,11.354486,1228843
1990-02-07,17.298742,17.788685,17.223366,17.675621,11.627190,1352888
1990-02-08,17.864059,18.014812,17.675621,17.750996,11.676771,1397664
1990-02-09,17.939436,17.939436,17.637934,17.713308,11.651984,1402971
1990-02-12,17.675621,17.675621,17.449493,17.487181,11.503242,936309
1990-02-13,17.449493,17.675621,17.261053,17.637934,11.602402,1008613
1990-02-14,17.637934,17.901749,17.637934,17.826372,11.726358,724702
1990-02-15,17.713308,17.826372,17.713308,17.788685,11.701569,888880
1990-02-16,17.788685,17.788685,17.600245,17.637934,11.602402,897835
1990-02-20,17.487181,17.524870,17.185678,17.374119,11.428869,908780
1990-02-21,17.147989,17.524870,17.110302,17.449493,11.478442,1616235
1990-02-22,17.600245,17.713308,17.411804,17.449493,11.478442,1661011
1990-02-23,17.261053,17.411804,17.034927,17.185678,11.304906,2187374
1990-02-26,17.261053,17.524870,17.147989,17.524870,11.528028,1760181
1990-02-27,17.713308,18.052500,17.675621,18.052500,11.875108,2706771
1990-02-28,18.240938,18.655506,18.203251,18.617819,12.246981,3117712
1990-03-01,18.467066,18.504753,18.278627,18.278627,12.023862,3918036
1990-03-02,18.391691,18.994698,18.278627,18.994698,12.494899,2492843
