Date,Open,High,Low,Close,Adj Close,Volume
2021-01-11,150.000000,153.000000,148.649994,151.649994,151.649994,2767
2021-01-12,152.250000,154.050003,152.250000,152.699997,152.699997,1720
2021-01-13,152.699997,153.750000,151.050003,153.750000,153.750000,640
2021-01-14,155.100006,155.100006,152.250000,153.000000,153.000000,180
2021-01-15,154.949997,154.949997,153.149994,153.300003,153.300003,827
2021-01-19,154.500000,154.649994,154.259995,154.649994,154.649994,447
2021-01-20,152.699997,154.949997,152.550003,154.949997,154.949997,293
2021-01-21,151.800003,155.699997,151.500000,154.800003,154.800003,973
2021-01-22,155.699997,156.750000,155.250000,156.000000,156.000000,400
2021-01-25,156.750000,156.750000,154.500000,155.625000,155.625000,3853
2021-01-26,154.649994,155.850006,153.149994,154.500000,154.500000,1180
2021-01-27,154.500000,154.800003,152.100006,154.350006,154.350006,3960
2021-01-28,159.899994,159.899994,153.000000,153.149994,153.149994,540
2021-01-29,153.779999,159.899994,151.649994,159.899994,159.899994,7333
2021-02-01,153.750000,159.750000,153.750000,156.000000,156.000000,400
2021-02-02,157.199997,158.850006,155.699997,156.000000,156.000000,933
2021-02-03,156.600006,157.050003,154.500000,155.250000,155.250000,747
2021-02-04,156.000000,158.699997,155.699997,155.699997,155.699997,533
2021-02-05,156.149994,156.149994,154.500000,154.800003,154.800003,2173
2021-02-08,159.600006,159.600006,154.500000,154.500000,154.500000,4607
2021-02-09,155.699997,156.000000,154.649994,155.250000,155.250000,1787
2021-02-10,162.899994,162.899994,154.500000,154.500000,154.500000,4687
2021-02-11,156.449997,156.449997,153.750000,154.800003,154.800003,2760
2021-02-12,154.949997,157.500000,154.949997,157.199997,157.199997,3213
2021-02-16,171.000000,171.000000,155.550003,159.750000,159.750000,2840
2021-02-17,163.050003,163.050003,156.449997,159.600006,159.600006,1247
2021-02-18,165.000000,165.000000,157.199997,157.949997,157.949997,12153
2021-02-19,159.000000,160.199997,157.649994,159.149994,159.149994,1887
2021-02-22,159.149994,161.250000,155.399994,155.399994,155.399994,8600
2021-02-23,154.500000,159.000000,153.149994,155.250000,155.250000,8273
2021-02-24,154.199997,157.199997,154.199997,156.000000,156.000000,2587
2021-02-25,153.750000,156.000000,153.750000,154.050003,154.050003,3867
2021-02-26,153.750000,153.750000,152.850006,152.850006,152.850006,1560
2021-03-01,153.750000,153.750000,148.350006,151.949997,151.949997,2880
2021-03-02,153.000000,153.000000,148.649994,150.750000,150.750000,3000
2021-03-03,150.750000,151.500000,150.750000,150.750000,150.750000,1147
2021-03-04,150.750000,150.750000,148.649994,149.250000,149.250000,2960
2021-03-05,150.750000,150.750000,148.500000,149.250000,149.250000,1580
2021-03-08,148.500000,150.300003,148.500000,148.949997,148.949997,273
2021-03-09,149.250000,150.000000,147.750000,148.050003,148.050003,3227
2021-03-10,150.000000,150.600006,148.050003,148.050003,148.050003,647
2021-03-11,148.350006,149.940002,148.350006,149.699997,149.699997,773
2021-03-12,148.050003,149.250000,148.050003,149.250000,149.250000,647
2021-03-15,147.000000,149.550003,147.000000,149.505005,149.505005,100
2021-03-16,148.800003,148.949997,148.800003,148.800003,148.800003,127
2021-03-17,148.500000,149.550003,147.149994,148.199997,148.199997,533
2021-03-18,150.000000,150.000000,147.899994,148.500000,148.500000,100
2021-03-19,149.024994,149.024994,149.024994,149.024994,149.024994,7
2021-03-22,149.324997,149.324997,147.899994,147.899994,147.899994,140
2021-03-23,147.750000,148.199997,147.750000,147.750000,147.750000,1567
2021-03-24,146.699997,147.000000,144.000000,144.000000,144.000000,707
2021-03-25,143.250000,146.250000,143.250000,145.199997,145.199997,553
2021-03-26,144.750000,146.250000,144.750000,145.500000,145.500000,2667
2021-03-29,145.500000,146.250000,144.315002,145.500000,145.500000,353
2021-03-30,145.500000,147.750000,145.500000,146.699997,146.699997,280
2021-03-31,144.750000,144.750000,143.399994,144.300003,144.300003,1120
2021-04-01,145.050003,147.449997,145.050003,146.250000,146.250000,7380
2021-04-05,146.744995,146.744995,146.399994,146.399994,146.399994,87
2021-04-06,144.300003,147.449997,144.300003,146.625000,146.625000,447
2021-04-07,146.699997,147.000000,146.399994,146.399994,146.399994,467
2021-04-08,146.699997,147.000000,146.699997,147.000000,147.000000,80
2021-04-09,147.000000,149.699997,147.000000,149.399994,149.399994,360
2021-04-12,147.000000,152.100006,147.000000,152.100006,152.100006,1087
2021-04-13,152.250000,152.250000,147.270004,148.500000,148.500000,227
2021-04-14,149.220001,150.449997,148.199997,148.199997,148.199997,487
2021-04-15,150.149994,150.149994,147.750000,147.750000,147.750000,9840
2021-04-16,149.550003,150.000000,147.750000,149.100006,149.100006,4207
2021-04-19,148.350006,149.100006,147.750000,147.899994,147.899994,3733
2021-04-20,148.199997,148.649994,147.899994,148.199997,148.199997,2020
2021-04-21,147.960007,148.500000,147.074997,148.199997,148.199997,1553
2021-04-22,148.199997,149.250000,147.300003,148.199997,148.199997,2313
2021-04-23,148.500000,148.800003,148.425003,148.800003,148.800003,407
2021-04-26,148.800003,148.949997,147.300003,147.449997,147.449997,840
2021-04-27,147.600006,148.050003,147.300003,147.449997,147.449997,3060
2021-04-28,147.750000,148.500000,147.300003,148.500000,148.500000,2953
2021-04-29,148.500000,148.500000,147.899994,147.899994,147.899994,780
2021-04-30,148.500000,148.500000,147.750000,147.750000,147.750000,6253
2021-05-03,148.154999,148.154999,148.154999,148.154999,148.154999,13
2021-05-04,149.100006,149.100006,147.899994,148.199997,148.199997,447
2021-05-05,149.699997,149.699997,148.259995,148.350006,148.350006,19047
2021-05-06,149.399994,149.399994,147.600006,147.750000,147.750000,6980
2021-05-07,148.050003,148.050003,147.600006,147.750000,147.750000,300
2021-05-10,147.750000,148.199997,147.750000,147.794998,147.794998,340
2021-05-11,147.750000,148.050003,147.750000,147.750000,147.750000,233
2021-05-12,148.199997,148.350006,147.750000,148.050003,148.050003,333
2021-05-13,148.050003,148.050003,147.975006,148.050003,148.050003,640
2021-05-14,147.899994,148.350006,147.899994,148.350006,148.350006,200
2021-05-17,148.949997,148.949997,147.750000,148.350006,148.350006,140
2021-05-18,148.350006,148.350006,148.350006,148.350006,148.350006,0
2021-05-19,148.125000,149.100006,148.050003,149.100006,149.100006,380
2021-05-20,147.750000,147.750000,147.750000,147.750000,147.750000,13
2021-05-21,148.199997,148.425003,147.750000,147.750000,147.750000,873
2021-05-24,147.750000,148.199997,147.750000,148.199997,148.199997,707
2021-05-25,149.100006,149.100006,148.199997,148.500000,148.500000,1307
2021-05-26,149.100006,149.100006,148.199997,148.350006,148.350006,207
2021-05-27,148.199997,148.199997,147.975006,148.050003,148.050003,367
2021-05-28,148.050003,148.050003,147.899994,148.050003,148.050003,327
2021-06-01,147.899994,148.350006,147.600006,147.750000,147.750000,1993
2021-06-02,147.449997,148.199997,147.449997,148.050003,148.050003,5287
2021-06-03,147.899994,148.350006,147.899994,148.350006,148.350006,10200
2021-06-04,148.350006,148.350006,148.320007,148.350006,148.350006,60
2021-06-07,148.350006,148.350006,148.199997,148.229996,148.229996,113
2021-06-08,148.500000,148.500000,148.199997,148.199997,148.199997,147
2021-06-09,148.350006,148.350006,148.274994,148.274994,148.274994,93
2021-06-10,148.500000,149.100006,148.350006,148.350006,148.350006,300
2021-06-11,148.500000,148.500000,148.500000,148.500000,148.500000,207
2021-06-14,148.800003,148.800003,148.350006,148.500000,148.500000,293
2021-06-15,148.500000,149.399994,148.350006,148.649994,148.649994,1340
2021-06-16,148.500000,148.500000,148.500000,148.500000,148.500000,67
2021-06-17,148.500000,148.800003,148.500000,148.800003,148.800003,100
2021-06-18,148.500000,148.649994,148.500000,148.649994,148.649994,40
2021-06-21,148.485001,148.589996,148.485001,148.589996,148.589996,47
2021-06-22,148.500000,148.529999,148.500000,148.529999,148.529999,700
2021-06-23,148.529999,148.529999,148.529999,148.529999,148.529999,0
2021-06-24,148.785004,148.785004,148.725006,148.725006,148.725006,67
2021-06-25,148.725006,148.725006,148.725006,148.725006,148.725006,0
2021-06-28,148.649994,148.649994,148.500000,148.649994,148.649994,313
2021-06-29,148.649994,148.649994,148.649994,148.649994,148.649994,0
2021-06-30,148.994995,148.994995,148.994995,148.994995,148.994995,27
2021-07-01,149.100006,149.100006,148.949997,149.100006,149.100006,1733
2021-07-02,149.699997,149.699997,148.949997,148.949997,148.949997,100
2021-07-06,149.100006,149.175003,148.500000,148.500000,148.500000,6140
2021-07-07,148.649994,148.949997,148.500000,148.800003,148.800003,667
2021-07-08,148.649994,149.250000,148.649994,149.100006,149.100006,3553
2021-07-09,149.100006,149.100006,148.949997,148.949997,148.949997,160
2021-07-12,148.949997,149.250000,148.800003,148.800003,148.800003,1720
2021-07-13,149.100006,149.100006,148.949997,149.100006,149.100006,87
2021-07-14,149.250000,149.399994,149.100006,149.100006,149.100006,3727
2021-07-15,149.100006,149.250000,148.949997,149.100006,149.100006,15027
2021-07-16,148.949997,149.250000,148.949997,149.250000,149.250000,3660
2021-07-19,149.250000,149.399994,149.250000,149.399994,149.399994,4900
2021-07-20,149.399994,149.520004,149.250000,149.250000,149.250000,9967
2021-07-21,149.399994,149.625000,149.250000,149.399994,149.399994,8120
2021-07-22,149.250000,149.250000,149.250000,149.250000,149.250000,420
2021-07-23,149.399994,149.550003,149.399994,149.550003,149.550003,1793
2021-07-26,149.550003,149.699997,149.399994,149.699997,149.699997,46847
2021-07-27,149.399994,149.699997,149.399994,149.550003,149.550003,4180
2021-07-28,149.399994,149.475006,149.399994,149.399994,149.399994,2220
2021-07-29,149.399994,149.475006,149.399994,149.399994,149.399994,1873
2021-07-30,149.475006,149.550003,149.399994,149.550003,149.550003,1700
2021-08-02,149.550003,149.699997,149.399994,149.550003,149.550003,2893
2021-08-03,149.550003,149.699997,149.475006,149.550003,149.550003,24013
